A	Coef.BasalvsLP	Coef.BasalvsML	Coef.LPvsML	t.BasalvsLP	t.BasalvsML	t.LPvsML	p.value.BasalvsLP	p.value.BasalvsML	p.value.LPvsML	Res.BasalvsLP	Res.BasalvsML	Res.LPvsML	Genes.ENTREZID	Genes.SYMBOL	Genes.TXCHROM
399603	5.6659173307656	-1.03941685126909	0.185651860598634	1.22506871186773	-0.245195822373911	0	1.47416745390297	0.406110105466718	0.999575329969994	0.0885409117267055	0	0	0	399603	Fam84b	chr15
320469	1.79901244778952	0.669184186766513	1.55621812997766	0.887033943211142	0	1.64849214998071	0	0.834200375135041	0.0681498918366558	0.626276514658685	0	0	0	320469	9930014A18Rik	chr15
17869	7.95783638245397	-0.223526578362579	0.84688425388943	1.07041083225201	0	0	0.354673588091455	0.996884346856978	0.751826604659979	0.365811627690492	0	0	0	17869	Myc	chr15
19296	3.49378218761169	0.504797716652846	-1.04620195270023	-1.55099966935308	0	-0.294019770238044	-3.42929855857466	0.989881544927478	0.387957304039471	0.00419700177924697	0	0	0	19296	Pvt1	chr15
67552	0.916374629181127	3.71979535584752	1.74822783667347	-1.97156751917405	8.3343152895942	2.9538501527051	-2.97615527564715	1.26870017726914e-05	0.00873203342324207	0.00843763991820495	1	1	0	67552	H2afy3	chr15
223601	5.167375073974	1.29561171670743	0.871025635260561	-0.424586081446873	1.29185648594899	0	0	0.115496702562061	0.711405371516705	0.985206234837791	0	0	0	223601	Fam49b	chr15
13196	4.84377762587644	0.857530619714205	2.00122684451712	1.14369622480291	0	6.09447225227861	0.902022884287029	0.803793843210058	0.000122146953172585	0.196150613871692	0	1	0	13196	Asap1	chr15
76740	6.71245639810749	0.170516985421621	0.413286220616413	0.242769235194793	0	0	0	0.999963022721874	0.999562398816094	0.999955672456749	0	0	0	76740	Efr3a	chr15
213068	-1.61737528838828	-1.96539123820854	-3.15912907064337	-1.19373783243483	-1.69099573645623	-3.97986438474518	-0.409752767799103	0.0642045439740584	0.00188362234729335	0.346887667819844	0	-1	0	213068	Tmem71	chr15
239510	6.27773633475871	-0.0554214613679687	0.343552628209878	0.398974089577846	0	0	0	0.998412993764855	0.981688679175835	0.979869317890167	0	0	0	239510	Phf20l1	chr15
21819	-2.1391674555174	3.97529050909992	5.01745630515598	1.04216579605606	5.35970817849463	6.79284761433883	0.0652182544694937	0.00030017342665757	5.93380790403661e-05	0.481116464213094	1	1	0	21819	Tg	chr15
20491	-2.1814159036227	1.47309853126693	1.13838830825983	-0.334710223007096	0.752622230107275	0.229799820504476	0	0.238158340938372	0.415380907695231	0.873506455951137	0	0	0	20491	Sla	chr15
22402	1.05249619049185	3.54289540668014	4.96136145901296	1.41846605233283	6.42028400950758	8.91159516075142	0.881245974796084	8.57667528877891e-05	7.8351201981307e-06	0.201818972414807	1	1	0	22402	Wisp1	chr15
17988	9.39473838437134	-1.92339235058858	-0.837763753062776	1.0856285975258	-3.83145522153831	0	0.381185216767181	0.00230770377680026	0.742554507045565	0.35629299469251	-1	0	0	17988	Ndrg1	chr15
100040667	-2.37920520558657	-0.745740377440284	0.49177889847277	1.23751927591305	0	0	0.487521688441879	0.695225785943048	0.83390576900333	0.320001709426042	0	0	0	100040667	Gm2895	NA
20442	8.56373803869567	-1.37585932271635	-1.46138068110513	-0.085521358388787	-1.22128855384451	-1.49137097678615	0	0.127677398544189	0.0863248303200976	0.996273134496656	0	0	0	20442	St3gal1	chr15
380993	3.30031777981082	-0.110590334051758	-0.048616354963849	0.0619739790879086	0	0	0	0.999793089585538	0.999924172132611	0.999913848629332	0	0	0	380993	Zfat	chr15
13992	5.43460891955143	-0.541606778442666	1.25448996531897	1.79609674376163	0	0.854220586272002	2.82718482418512	0.926275595130389	0.208424168953656	0.0106533798453669	0	0	0	13992	Khdrbs3	chr15
69700	-2.91168458388923	-2.22312170671001	0.714462826807806	2.93758453351781	-1.9803693682587	0	3.0970933280855	0.041083583125771	0.673564179987184	0.00708183082976523	0	0	0	69700	Col22a1	chr15
76510	5.60825277284037	-0.435965776791702	-1.04564868340381	-0.609682906612106	0	-0.346123135361233	0	0.998706703427786	0.368901932692041	0.993419181780344	0	0	0	76510	Trappc9	chr15
353342	5.16095193930851	0.121883331353621	0.529625052535118	0.407741721181497	0	0	0	0.999904790610376	0.994796272601569	0.998863259767855	0	0	0	353342	Peg13	chr15
100041120	4.38368605223031	-0.657187479555582	-0.361645156750243	0.295542322805339	0	0	0	0.977215622829322	0.998937824558166	0.99958387978699	0	0	0	100041120	Gm3150	NA
93696	4.04539418314866	0.103250339289447	-0.23819518935257	-0.341445528642017	0	0	0	0.999944584190126	0.999828182132821	0.999577517983322	0	0	0	93696	Chrac1	chr15
239528	7.00642040506509	0.225832418078526	0.32131631170224	0.0954838936237135	0	0	0	0.999428765774606	0.998671371773459	0.999905429657027	0	0	0	239528	Ago2	chr15
14083	6.46619547770067	-0.171258704154214	-0.645627923331135	-0.474369219176921	0	0	0	0.999947632657768	0.990567714727064	0.999231563941408	0	0	0	14083	Ptk2	chr15
100040929	0.595044755841928	0.148075506842276	0.554386895301219	0.406311388458942	0	0	0	0.99736314277197	0.951800383581461	0.982016103265855	0	0	0	100040929	Gm10362	NA
105841	4.04140896915681	-1.55146643751812	-1.79735754678408	-0.24589110926597	-2.04019614456449	-3.0007953735725	0	0.0370787251769945	0.00811514632524266	0.993826690948567	0	-1	0	105841	Dennd3	chr15
106068	5.17752516783809	-0.0201239336311243	-0.605662234917024	-0.5855383012859	0	0	0	0.999957839393436	0.978431102968849	0.984948096696466	0	0	0	106068	Slc45a4	chr15
239530	-2.53699966742135	1.63068493570636	-0.0817207784336862	-1.71240571414004	0.792328635488663	0	-0.930101944195775	0.230108472297561	0.966931967731581	0.192746864849417	0	0	0	239530	Gpr20	chr15
19245	3.19324216762462	1.66226029557512	0.367645766588573	-1.29461452898654	3.46904338456997	0	-1.58479606574712	0.00395244301111644	0.997295477664566	0.0750317049500795	1	0	0	19245	Ptp4a3	chr15
100041273	-0.646516929181006	0.348508725855131	-0.0519440315490385	-0.40045275740417	0	0	0	0.936149793515923	0.993805770518648	0.924800700180694	0	0	0	100041273	Ndufb4c	NA
107831	-2.39009895872765	5.96272683444191	4.93823585597995	-1.02449097846196	7.30865854302737	6.49499512192175	-0.0335445329382225	3.58221226522386e-05	8.16795441942154e-05	0.49861540082371	1	1	0	107831	Adgrb1	chr15
11838	7.53252517319783	4.52228073751159	5.5407006726704	1.01841993515881	7.6000436746005	9.78643881905184	0.0457395269367035	2.5728607016461e-05	3.86726141324662e-06	0.482750807772023	1	1	0	11838	Arc	chr15
16469	1.76433380031924	-0.210264853171715	-0.559505795959269	-0.349240942787554	0	0	0	0.992788529627816	0.941461488300257	0.985553509352455	0	0	0	16469	Jrk	chr15
223626	1.12633874418769	1.15855531053378	-0.726111137642357	-1.88466644817613	0.449268083318076	0	-2.65365172713481	0.33245015203942	0.805253694935115	0.0140173152161467	0	0	0	223626	Them6	chr15
23936	4.27289494152515	0.9052893515646	0.507773848652052	-0.397515502912548	0	0	0	0.664194101038625	0.977951272721164	0.990150961429231	0	0	0	23936	Lynx1	chr15
17068	6.23495146865737	-4.69601603209524	-7.06264614120729	-2.36663010911205	-12.7185755663983	-20.5486777307853	-5.75905659090423	4.78922177532491e-07	1.03834006490896e-08	0.0001806678652083	-1	-1	-1	17068	Ly6d	chr15
78725	0.0951589705846185	0.553623158287004	-0.373955617784668	-0.927578776071672	0	0	0	0.927259125065632	0.9807382752876	0.604271144390487	0	0	0	78725	D730001G18Rik	chr15
76486	2.40444213537103	-2.252804065261	-3.20812985667342	-0.955325791412423	-4.53886706243196	-8.33189108172509	0	0.000851677631893573	1.26266551404311e-05	0.577073975549588	-1	-1	0	76486	Ly6k	chr15
67038	1.62484565505415	-4.84978266922306	-7.4800301853836	-2.63024751616054	-9.6260661880992	-16.5804587966056	-6.99788444576302	4.31468888116118e-06	6.0835290553792e-08	4.57719229861509e-05	-1	-1	-1	67038	2010109I03Rik	chr15
17069	10.5370714511412	-1.60187639102277	-1.70822551728343	-0.106349126260666	-4.42686756659078	-5.17479223084461	0	0.000991568913051106	0.000369387279480652	0.999961905543626	-1	-1	0	17069	Ly6e	chr15
57248	0.389762337645559	-1.84733451179647	-1.57817030546989	0.269164206326578	-1.84612575067148	-1.26131433783464	0	0.0503560461721779	0.120844724225575	0.961160333872836	0	0	0	57248	Ly6i	chr15
110454	5.89267461826028	-2.5288440153095	-4.77783353278693	-2.24898951747743	-4.99407404530951	-12.2846693172213	-4.6327726030993	0.000466457281550495	6.32960286052396e-07	0.000750126535308321	-1	-1	-1	110454	Ly6a	chr15
17067	2.99142536629904	-0.42116722490894	-1.12136655894427	-0.700199334035325	0	-0.402391493860797	0	0.948680674922477	0.348790614092135	0.833000342107571	0	0	0	17067	Ly6c1	chr15
23934	-2.87835478793213	5.27342228174161	5.40402253715767	0.130600255416063	6.34555267117419	6.64707946163119	0	9.73801159066462e-05	7.01994360571351e-05	0.944699128447578	1	1	0	23934	Ly6h	chr15
68453	-0.590463346620486	1.81884792181646	1.8702911811077	0.0514432592912402	1.25123433864631	1.3617206722021	0	0.123540168341364	0.105338388457679	0.979859844435909	0	0	0	68453	Gpihbp1	chr15
22701	0.986067144016521	0.337619865079675	0.320911702658739	-0.0167081624209353	0	0	0	0.93714952350186	0.944657597903267	0.997708698782963	0	0	0	22701	Zfp41	chr15
72665	-1.60371314810117	-0.13972851403853	-0.442787755412947	-0.303059241374417	0	0	0	0.977184045995766	0.90354719483702	0.949482063876469	0	0	0	72665	2810039B14Rik	NA
72960	3.24378589820291	0.100798702495234	0.12946650713723	0.0286678046419966	0	0	0	0.999822430810435	0.999784773555672	0.999961629338418	0	0	0	72960	Top1mt	chr15
14787	0.0055928659518404	4.51499020867698	2.7761829992573	-1.73880720941968	10.4418185646201	6.74368083539138	-2.15734089911956	2.272156819371e-06	5.98437705167382e-05	0.0308247664244172	1	1	0	14787	Rhpn1	chr15
378435	-0.936121971259679	3.97460928207825	4.56037468448092	0.585765402402666	5.2834916720599	6.27096970715648	0	0.00033017958301843	0.000103650324090808	0.750657338104134	1	1	0	378435	Mafa	chr15
223642	1.67520432744924	-0.557440865269987	-0.652027372144009	-0.0945865068740219	0	0	0	0.957831148851491	0.924078804369095	0.999148342714624	0	0	0	223642	Zc3h3	chr15
69146	2.03829983303361	2.45285665813531	1.02658634826753	-1.42627030986778	5.15169436257392	0.109900048598408	-1.52402369618891	0.000380982261199719	0.457553158363389	0.0822139148155985	1	0	0	69146	Gsdmd	chr15
223645	-0.352386923037618	1.19551323359099	1.48826021867739	0.292746985086399	0.504421270278203	1.26558198363478	0	0.313699529261754	0.119985371223114	0.948189926446911	0	0	0	223645	Mroh6	chr15
223646	3.57828587070682	1.27966131700197	-0.0309549184650519	-1.31061623546702	1.4242372266604	0	-1.64713725044436	0.0953156929458273	0.999912907227325	0.0682656494795246	0	0	0	223646	Naprt	chr15
66656	7.41665840874504	-0.269622692127132	0.1165571578258	0.386179849952931	0	0	0	0.999876249774837	0.99997334994198	0.999758289424501	0	0	0	66656	Eef1d	chr15
105734	1.76577848326357	0.836658375622513	1.45714589180828	0.620487516185771	0	1.66657213456884	0	0.721203560885591	0.0662796929927963	0.895700185255617	0	0	0	105734	Tigd5	chr15
66194	4.09115987388795	0.206802030398935	-0.232081511679306	-0.438883542078241	0	0	0	0.999313615178588	0.999313891555275	0.995930164505418	0	0	0	66194	Pycrl	chr15
22122	5.13970707591916	-0.639628116422573	-1.22533618064353	-0.58570806422096	0	-1.99783607367809	0	0.99351412519035	0.0396309659376005	0.997902516110693	0	0	0	22122	Tsta3	chr15
78834	3.92409699520343	-0.444659723652672	-0.0772674200878409	0.367392303564831	0	0	0	0.985485900578826	0.999320520416111	0.993157527806191	0	0	0	78834	Zfp623	chr15
69020	2.20986987418463	0.902403665717178	0.808812333315799	-0.0935913324013791	0	0	0	0.590976952994392	0.677845195926696	0.984831849910594	0	0	0	69020	Zfp707	chr15
223648	-0.294549404591259	0.754831470065937	0.0846910511582677	-0.67014041890767	0	0	0	0.728607906088897	0.990964101605712	0.798222140428072	0	0	0	223648	Ccdc166	chr15
332110	0.28066754170034	1.82190249780164	1.16567547042422	-0.656227027377419	2.080320293902	0.461509100742576	0	0.0348387905151849	0.328235829249395	0.795620385409249	0	0	0	332110	Mapk15	chr15
105732	7.50096208106519	-1.22445260515812	-0.851822218487174	0.37263038667095	-0.707475537226918	0	0	0.249306832198945	0.673985153877831	0.968063573294917	0	0	0	105732	Fam83h	chr15
432964	1.02685131405149	-0.51818219366239	0.327391062926556	0.845573256588946	0	0	0	0.953744664189308	0.984246252639106	0.721083456550447	0	0	0	432964	K230010J24Rik	NA
105782	6.83318167405343	0.569746329295235	0.457386504441892	-0.112359824853343	0	0	0	0.996553034841537	0.999086407288496	0.999985099271555	0	0	0	105782	Scrib	chr15
67959	7.33985056877028	0.135370326955776	0.102704197203062	-0.0326661297527142	0	0	0	0.999975412691506	0.999982761741685	0.999997343678496	0	0	0	67959	Puf60	chr15
223649	7.29166504373233	-0.61027917901936	0.155570045327909	0.765849224347269	0	0	0	0.982078764086461	0.999759255712517	0.928785868636455	0	0	0	223649	Nrbp2	chr15
223650	6.61592316995584	0.0514145309107557	0.103906554583379	0.052492023672623	0	0	0	0.997504114411748	0.994739791540221	0.998173172765181	0	0	0	223650	Eppk1	chr15
271278	-1.80555898839595	0.295005834831861	-0.385916421366001	-0.680922256197862	0	0	0	0.933009399848634	0.915269444342773	0.764362386223565	0	0	0	271278	BC024139	chr15
100503893	-1.87821526974164	1.26898462953784	1.50353197750966	0.234547347971819	0.424935938860742	0.757663313756465	0	0.3441301632137	0.237273627961249	0.906749204902566	0	0	0	100503893	Gm19945	NA
18810	9.5119230770166	-0.231217213509661	-1.47001038002024	-1.23879316651058	0	-3.08670128803301	-1.70225878633985	0.999635410265806	0.00709795468038432	0.062752230762782	0	-1	0	18810	Plec	chr15
671535	4.9383411677005	-0.605405600200354	-0.958902550000472	-0.353496949800118	0	0	0	0.982428151779862	0.601518099265924	0.999008822432486	0	0	0	671535	Parp10	chr15
66168	7.04063359232476	-1.09346431698036	-1.93517191242538	-0.841707595445022	-0.603945352744369	-5.9950185193402	0	0.280956856881487	0.000136928553370219	0.846631805400382	0	-1	0	66168	Grina	chr15
100503915	-1.5910122428815	1.21023929715552	-0.829383409325509	-2.03962270648103	0.449935954730823	0	-2.3807190419055	0.332757668823701	0.658708343632694	0.0216551425011463	0	0	0	100503915	Smpd5	chr15
75475	5.54335355034282	-1.10503412123896	-2.30497483505036	-1.1999407138114	-0.528402900943012	-6.62799219909135	-1.09487989110015	0.305482797922342	6.75903278563621e-05	0.152060437396211	0	-1	0	75475	Oplah	chr15
109075	3.26718926341882	0.547723573005649	-0.133098058609652	-0.680821631615301	0	0	0	0.983974241758386	0.999715478462061	0.952912214886075	0	0	0	109075	Exosc4	chr15
14731	5.25286552095896	0.0682797501688652	-0.372408257527668	-0.440688007696533	0	0	0	0.999979759900024	0.999562832263895	0.999304314086528	0	0	0	14731	Gpaa1	chr15
66445	6.59420554809496	0.415485720713074	-0.11054518564563	-0.526030906358703	0	0	0	0.998724375272379	0.999934426948216	0.9971903301416	0	0	0	66445	Cyc1	chr15
106025	4.69667324749454	-0.220659035049627	-0.613394231619148	-0.392735196569522	0	0	0	0.999881946267117	0.992979272384998	0.999568755280308	0	0	0	106025	Sharpin	chr15
68877	5.57021282618418	0.230784497458294	0.000323783788194199	-0.2304607136701	0	0	0	0.997024311666319	0.999997366614265	0.997882981238155	0	0	0	68877	Maf1	chr15
59053	3.46149121944356	0.229277062690342	0.389294538186299	0.160017475495958	0	0	0	0.998953854230439	0.996158609860806	0.999478080044786	0	0	0	59053	Hgh1	chr15
223658	5.83470484241363	-0.613563475309883	-0.436975424061047	0.176588051248836	0	0	0	0.990034427855763	0.998610884183064	0.99992983689014	0	0	0	223658	Mroh1	chr15
12181	5.80049752906749	0.153273179356701	-0.0792905316177208	-0.232563710974421	0	0	0	0.999933972404527	0.999973300194436	0.999908323316563	0	0	0	12181	Bop1	chr15
20289	1.99734082419715	2.72135318896455	3.80121663200345	1.0798634430389	5.30628703223849	8.00106174368103	0.215655958485009	0.000314152058720704	1.72687907750091e-05	0.417427512929524	1	1	0	20289	Scx	chr15
15499	5.66648722925179	0.392021726729144	0.467311121051139	0.0752893943219952	0	0	0	0.999664168592223	0.999236556693593	0.999992285528387	0	0	0	15499	Hsf1	chr15
13350	4.5071567735989	-0.568183790614016	0.143577606519283	0.7117613971333	0	0	0	0.9890126148125	0.999784281956394	0.956445643677513	0	0	0	13350	Dgat1	chr15
30840	4.79304406323158	0.281467993276148	0.109311828131801	-0.172156165144346	0	0	0	0.999754980420416	0.999960453156893	0.999937296360083	0	0	0	30840	Fbxl6	chr15
52710	3.2699549339093	-0.135490142983992	-0.445064729206694	-0.309574586222702	0	0	0	0.996615040224282	0.974294178523428	0.99024775307461	0	0	0	52710	Slc52a2	chr15
268822	4.62986023910072	-0.422852217282184	-1.84081286112339	-1.41796064384121	0	-5.27814608790579	-2.7470923259297	0.996011199383699	0.000324334511033162	0.012083542837364	0	-1	0	268822	Adck5	chr15
94230	6.60218498194727	-0.161932796533085	-0.107446090305696	0.0544867062273893	0	0	0	0.999978074734241	0.999987881053742	0.99999680634886	0	0	0	94230	Cpsf1	chr15
72027	2.59161759558124	-1.21096493282076	0.356386312629333	1.5673512454501	-0.671958342819291	0	1.77766978440334	0.259919676673429	0.954025368097441	0.0558913785932062	0	0	0	72027	Slc39a4	chr15
66914	5.75719808330195	-0.34203861967765	-0.404194627818034	-0.0621560081403834	0	0	0	0.99969362827303	0.999430156651144	0.999990374644808	0	0	0	66914	Vps28	chr15
72749	3.20939710942629	-0.0276812103383905	0.604507417415585	0.632188627753976	0	0	0	0.999758372285001	0.946836531352836	0.938921717979984	0	0	0	72749	Tonsl	chr15
54151	5.30961291488027	-0.0187061049718142	-0.541614457744606	-0.522908352772792	0	0	0	0.999980261722124	0.992543636287583	0.995077605710244	0	0	0	54151	Cyhr1	chr15
16581	3.07655578714119	-0.119865300791071	-0.301352100228579	-0.181486799437508	0	0	0	0.994743575412357	0.98291510434025	0.992952398285546	0	0	0	16581	Kifc2	chr15
73062	4.97722406124117	-0.382915167932163	-0.795907687604505	-0.412992519672342	0	0	0	0.999215312211671	0.920590567424256	0.999296421923864	0	0	0	73062	Ppp1r16a	chr15
76282	3.41067888446631	0.202498966388334	0.595208180343716	0.392709213955383	0	0	0	0.999249431702124	0.975767801960438	0.996227654804277	0	0	0	76282	Gpt	chr15
69572	1.48390627216793	1.42101856841501	0.449243465906277	-0.971775102508732	1.64712281338592	0	0	0.0682712411710409	0.978287036021802	0.543420237270386	0	0	0	69572	Mfsd3	chr15
79456	1.60312357046016	2.04233418492687	2.20671874082008	0.164384555893209	5.43727335520831	6.40652983679072	0	0.000266278870743497	8.60496231154903e-05	0.998611015834878	1	1	0	79456	Recql4	chr15
223664	3.34341388417694	0.140656445214134	0.00131002103046463	-0.13934642418367	0	0	0	0.998978788424331	0.999993327765316	0.999168179064079	0	0	0	223664	Lrrc14	chr15
378937	-0.0785879548506482	1.21476305985951	1.37123480423411	0.156471744374594	0.634779603080942	1.11191108724901	0	0.271352449190626	0.148610462072925	0.984371095599154	0	0	0	378937	Lrrc24	chr15
223665	2.46169660948518	0.250577983937353	-0.22574511615336	-0.476323100090713	0	0	0	0.996938150927909	0.998085499615373	0.985454330579161	0	0	0	223665	C030006K11Rik	chr15
